895	8.85509320218533	77	77	0
900	10.953387165553	77	77	0
905	12.7284016000728	77	77	0
910	14.1277485255319	77	77	0
915	15.1101274557959	77	77	0
920	15.3671400377037	77	77	0
925	14.0367541392606	77	77	0
930	12.3201895692985	77	77	0
935	10.3499386100521	77	77	0
940	8.26273644972566	77	77	0
945	6.19320863249658	77	77	0
950	4.26773691527239	77	77	0
955	2.59880654331985	77	77	0
960	1.28004168149192	77	77	0
965	0.382132835829613	77	77	0
970	0	77	77	0
960	-300	77	80	0
965	-300	77	80	0
970	-300	77	80	0
975	0	80	80	0
980	0	80	80	0
985	0	80	80	0
990	0	80	80	0
995	0	80	80	0
1000	0	80	80	0
1005	0	80	80	0
1010	0	80	80	0
1015	0	80	80	0
1020	0	80	80	0
1025	0	80	80	0
1030	0	80	80	0
1035	0	80	80	0
1040	0	80	80	0
1045	0	80	80	0
1050	0	80	80	0
1055	0	80	80	0
1060	0	80	80	0
1065	0	80	80	0
1070	0	80	80	0
1075	0	80	80	0
1080	0	80	80	0
1085	0	80	80	0
1090	0	80	80	0
1095	0	80	80	0
1100	0	80	80	0
1105	0	80	80	0
1110	0	80	80	0
1115	0	80	80	0
1120	0	80	80	0
1125	0	80	80	0
1130	0	80	80	0
1135	0	80	80	0
1140	0	80	80	0
1145	0	80	80	0
1150	0	80	80	0
1155	0	80	80	0
1160	0	80	80	0
1165	0	80	80	0
1170	0	80	80	0
1175	0	80	80	0
1180	0	80	80	0
1185	0	80	80	0
1190	0	80	80	0
1195	0	80	80	0
1200	0	80	80	0
1205	0	80	80	0
1210	0	80	80	0
1215	0	80	80	0
1220	0	80	80	0
1225	0	80	80	0
1230	0	80	80	0
1235	0	80	80	0
1240	0	80	80	0
1245	0	80	80	0
1250	0	80	80	0
1255	0	80	80	0
1260	0	80	80	0
1265	0	80	80	0
1270	0	80	80	0
1275	0	80	80	0
1280	0.187184762916418	80	80	0
1285	0.737689866413927	80	80	0
1290	1.61885686687847	80	80	0
1295	2.77786653520822	80	80	0
1300	4.1440887129857	80	80	0
1305	5.63224183208105	80	80	0
1310	7.14623843455001	80	80	0
1315	8.58355705870904	80	80	0
1320	9.83997949471578	80	80	0
1325	10.8144886261218	80	80	0
1330	11.4141344349524	80	80	0
1335	11.5586764190896	80	80	0
1340	11.1847952247487	80	80	0
1345	10.2497031565239	80	80	0
1350	8.38463728806675	80	80	0
1355	5.97925790776273	80	80	0
1360	3.39740602173363	80	80	0
1365	0.715282703551986	80	80	0
1370	-1.98795155062621	80	80	0
1375	-4.63251317405141	80	80	0
1380	-7.14035027074764	80	80	0
1385	-9.43744624814917	80	80	0
1390	-11.4560043513281	80	80	0
1395	-13.1364486242186	80	80	0
1400	-14.4291822412374	80	80	0
1405	-15.2960513136997	80	80	0
1410	-15.711470968079	80	80	0
1415	-15.6631804609072	80	80	0
1420	-15.1526050437683	80	80	0
1425	-14.1948138982587	80	80	0
1430	-12.8180753824283	80	80	0
1435	-11.0630227152091	80	80	0
1440	-8.98145472291725	80	80	0
1445	-6.63480704273435	80	80	0
1450	-4.09233890424448	80	80	0
1455	-1.4290890045647	80	80	0
1460	1.2763391923938	80	80	0
1465	3.94409736760186	80	80	0
1470	6.49544899938573	80	80	0
1475	8.85509320218533	80	80	0
1480	10.953387165553	80	80	0
1485	12.7284016000728	80	80	0
1490	14.1277485255319	80	80	0
1495	15.1101274557959	80	80	0
1500	15.6465443461071	80	80	0
1505	15.7211673266572	80	80	0
1510	15.3317939662137	80	80	0
1515	14.4899162749291	80	80	0
1520	13.2203815278311	80	80	0
1525	11.5606589194887	80	80	0
1530	9.55973369389402	80	80	0
1535	7.2766613883355	80	80	0
1540	4.77882486147698	80	80	0
1545	2.13994554791556	80	80	0
1550	-0.562092364719767	80	80	0
1555	-3.24754061864138	80	80	0
1560	-5.83714058515737	80	80	0
1565	-8.02517047536196	80	80	0
1570	-9.41431017013583	80	80	0
1575	-10.2450667919463	80	80	0
1580	-10.5394903702607	80	80	0
1585	-10.3423694238225	80	80	0
1590	-9.71832352501493	80	80	0
1595	-8.74816668077867	80	80	0
1600	-7.5246755182948	80	80	0
1605	-6.14796016885937	80	80	0
1610	-4.72062291253111	80	80	0
1615	-3.34289622061732	80	80	0
1620	-2.10797353046829	80	80	0
1625	-1.09770660363517	80	80	0
1630	0	80	80	0
